weekday,weekday_ko,rank,webtoon_title,webtoon_url,webtoon_title_id,collected_at_kst,webtoon_author,adult_or_login_required,author_collect_status,serial_weekday_text,serial_weekdays,weekday_list
mon,월,1,참교육,https://comic.naver.com/webtoon/list?titleId=758037&tab=mon,758037,2026-08-03 11:55:49,채용택,False,ok,연재,mon,mon
mon,월,2,신체,https://comic.naver.com/webtoon/list?titleId=844058&tab=mon,844058,2026-08-03 11:55:49,,True,login_or_adult_required,,mon,mon
mon,월,3,환생천마,https://comic.naver.com/webtoon/list?titleId=822657&tab=mon,822657,2026-08-03 11:55:49,JP,False,ok,연재,mon,mon
mon,월,4,샤MONEY즘,https://comic.naver.com/webtoon/list?titleId=840014&tab=mon,840014,2026-08-03 11:55:49,나락,False,ok,연재,mon,mon
mon,월,5,시한부 천재가 살아남는 법,https://comic.naver.com/webtoon/list?titleId=832703&tab=mon,832703,2026-08-03 11:55:49,JP,False,ok,연재,mon,mon
mon,월,6,절대검감,https://comic.naver.com/webtoon/list?titleId=796075&tab=mon,796075,2026-08-03 11:55:49,김두루미,False,ok,연재,mon,mon
mon,월,7,백수세끼,https://comic.naver.com/webtoon/list?titleId=733074&tab=mon,733074,2026-08-03 11:55:49,치즈,False,ok,연재,mon,mon
mon,월,8,똑 닮은 딸,https://comic.naver.com/webtoon/list?titleId=774866&tab=mon,774866,2026-08-03 11:55:49,이담,False,ok,연재,mon,mon
mon,월,9,소녀의 세계,https://comic.naver.com/webtoon/list?titleId=654774&tab=mon,654774,2026-08-03 11:55:50,모랑지,False,ok,연재,mon,mon
mon,월,10,귀촌리,https://comic.naver.com/webtoon/list?titleId=822573&tab=mon,822573,2026-08-03 11:55:50,황양,False,ok,연재,mon,mon
mon,월,11,먹는 인생2,https://comic.naver.com/webtoon/list?titleId=845271&tab=mon,845271,2026-08-03 11:55:50,홍끼,False,ok,"월, 목 연재","mon,thu","mon,thu"
mon,월,12,파브르 in 사천당가,https://comic.naver.com/webtoon/list?titleId=833702&tab=mon,833702,2026-08-03 11:55:50,지대공마법소년,False,ok,연재,mon,mon
mon,월,13,계속 써도 돈이 쌓임,https://comic.naver.com/webtoon/list?titleId=851687&tab=mon,851687,2026-08-03 11:55:50,나들이,False,ok,연재,mon,mon
mon,월,14,회귀한 공작가의 막내도련님은 암살자,https://comic.naver.com/webtoon/list?titleId=821195&tab=mon,821195,2026-08-03 11:55:50,스윙뱃,False,ok,연재,mon,mon
mon,월,15,시리도록 불꽃처럼,https://comic.naver.com/webtoon/list?titleId=834686&tab=mon,834686,2026-08-03 11:55:50,김인호,False,ok,연재,mon,mon
mon,월,16,천재 타자가 강속구를 숨김,https://comic.naver.com/webtoon/list?titleId=807775&tab=mon,807775,2026-08-03 11:55:50,황지성,False,ok,연재,mon,mon
mon,월,17,아포칼립스에 집을 숨김,https://comic.naver.com/webtoon/list?titleId=825332&tab=mon,825332,2026-08-03 11:55:50,DD,False,ok,연재,mon,mon
mon,월,18,변경백의 10클래스 망나니,https://comic.naver.com/webtoon/list?titleId=849510&tab=mon,849510,2026-08-03 11:55:50,양평,False,ok,연재,mon,mon
mon,월,19,영업 천재가 되었다,https://comic.naver.com/webtoon/list?titleId=818780&tab=mon,818780,2026-08-03 11:55:50,혜림,False,ok,연재,mon,mon
mon,월,20,그린스킨,https://comic.naver.com/webtoon/list?titleId=851187&tab=mon,851187,2026-08-03 11:55:50,,True,login_or_adult_required,,mon,mon
mon,월,21,청부입학,https://comic.naver.com/webtoon/list?titleId=851688&tab=mon,851688,2026-08-03 11:55:50,강필,False,ok,연재,mon,mon
mon,월,22,다정한 침입자,https://comic.naver.com/webtoon/list?titleId=840839&tab=mon,840839,2026-08-03 11:55:50,이니,False,ok,연재,mon,mon
mon,월,23,조선야차,https://comic.naver.com/webtoon/list?titleId=850109&tab=mon,850109,2026-08-03 11:55:50,두엽,False,ok,연재,mon,mon
mon,월,24,신화급 귀속 아이템을 손에 넣었다,https://comic.naver.com/webtoon/list?titleId=795297&tab=mon,795297,2026-08-03 11:55:50,판테라,False,ok,연재,mon,mon
mon,월,25,망플루언서,https://comic.naver.com/webtoon/list?titleId=850526&tab=mon,850526,2026-08-03 11:55:50,,True,login_or_adult_required,,mon,mon
mon,월,26,대공비가 체질입니다,https://comic.naver.com/webtoon/list?titleId=841126&tab=mon,841126,2026-08-03 11:55:50,LICO,False,ok,연재,mon,mon
mon,월,27,검 먹는 소드마스터,https://comic.naver.com/webtoon/list?titleId=845918&tab=mon,845918,2026-08-03 11:55:50,양명,False,ok,연재,mon,mon
mon,월,28,어린이집 다니는 구나,https://comic.naver.com/webtoon/list?titleId=817945&tab=mon,817945,2026-08-03 11:55:50,구나,False,ok,"월, 수 연재","mon,wed","mon,wed"
mon,월,29,몬스터와 힐링하는 S급 헌터,https://comic.naver.com/webtoon/list?titleId=840845&tab=mon,840845,2026-08-03 11:55:50,팀 더 지크,False,ok,연재,mon,mon
mon,월,30,중세 판타지 속 망나니 경비조장,https://comic.naver.com/webtoon/list?titleId=831416&tab=mon,831416,2026-08-03 11:55:50,스튜디오MW,False,ok,연재,mon,mon
mon,월,31,우주천마 3077,https://comic.naver.com/webtoon/list?titleId=829195&tab=mon,829195,2026-08-03 11:55:50,산하,False,ok,연재,mon,mon
mon,월,32,세림의 철칙,https://comic.naver.com/webtoon/list?titleId=852516&tab=mon,852516,2026-08-03 11:55:50,세윤,False,ok,연재,mon,mon
mon,월,33,이혼자녀,https://comic.naver.com/webtoon/list?titleId=846616&tab=mon,846616,2026-08-03 11:55:50,051,False,ok,연재,mon,mon
mon,월,34,좀비묵시록 82-08,https://comic.naver.com/webtoon/list?titleId=814742&tab=mon,814742,2026-08-03 11:55:50,달아,False,ok,연재,mon,mon
mon,월,35,빌런의 순정,https://comic.naver.com/webtoon/list?titleId=845531&tab=mon,845531,2026-08-03 11:55:50,수민,False,ok,연재,mon,mon
mon,월,36,상사폭행,https://comic.naver.com/webtoon/list?titleId=849297&tab=mon,849297,2026-08-03 11:55:50,레블스튜디오,False,ok,연재,mon,mon
mon,월,37,수상한 다이어트 클럽,https://comic.naver.com/webtoon/list?titleId=821626&tab=mon,821626,2026-08-03 11:55:50,스프링,False,ok,연재,mon,mon
mon,월,38,연애리뷰,https://comic.naver.com/webtoon/list?titleId=835082&tab=mon,835082,2026-08-03 11:55:50,송채윤,False,ok,연재,mon,mon
mon,월,39,장편단편선,https://comic.naver.com/webtoon/list?titleId=843310&tab=mon,843310,2026-08-03 11:55:50,기주주,False,ok,연재,mon,mon
mon,월,40,"정신 차려, 전승연",https://comic.naver.com/webtoon/list?titleId=832243&tab=mon,832243,2026-08-03 11:55:50,제민,False,ok,연재,mon,mon
mon,월,41,고블린 주식회사,https://comic.naver.com/webtoon/list?titleId=852571&tab=mon,852571,2026-08-03 11:55:50,살려주세요,False,ok,연재,mon,mon
mon,월,42,포도가 익기 전에,https://comic.naver.com/webtoon/list?titleId=843017&tab=mon,843017,2026-08-03 11:55:50,삼태,False,ok,연재,mon,mon
mon,월,43,시간을 돌아온 황후의 납치 결혼,https://comic.naver.com/webtoon/list?titleId=834548&tab=mon,834548,2026-08-03 11:55:50,그리온,False,ok,연재,mon,mon
mon,월,44,구야는 신입,https://comic.naver.com/webtoon/list?titleId=828167&tab=mon,828167,2026-08-03 11:55:51,구야,False,ok,"월, 금 연재","mon,fri","mon,fri"
mon,월,45,비공식 CC,https://comic.naver.com/webtoon/list?titleId=851431&tab=mon,851431,2026-08-03 11:55:51,백유안,False,ok,연재,mon,mon
mon,월,46,프레스턴 경의 비밀 가정교사,https://comic.naver.com/webtoon/list?titleId=848884&tab=mon,848884,2026-08-03 11:55:51,오로라 스튜디오,False,ok,연재,mon,mon
mon,월,47,강아지별,https://comic.naver.com/webtoon/list?titleId=843129&tab=mon,843129,2026-08-03 11:55:51,아음,False,ok,연재,mon,mon
mon,월,48,피폐물을 힐링물로 만드는 방법,https://comic.naver.com/webtoon/list?titleId=826381&tab=mon,826381,2026-08-03 11:55:51,,True,login_or_adult_required,,mon,mon
mon,월,49,세상도 구해본 놈이 잘 구한다,https://comic.naver.com/webtoon/list?titleId=845832&tab=mon,845832,2026-08-03 11:55:51,오정훈,False,ok,연재,mon,mon
mon,월,50,히어로메이커,https://comic.naver.com/webtoon/list?titleId=21815&tab=mon,21815,2026-08-03 11:55:51,빤쓰,False,ok,연재,mon,mon
mon,월,51,더블클릭,https://comic.naver.com/webtoon/list?titleId=769663&tab=mon,769663,2026-08-03 11:55:51,박수봉,False,ok,연재,mon,mon
mon,월,52,라서드,https://comic.naver.com/webtoon/list?titleId=756140&tab=mon,756140,2026-08-03 11:55:51,감람,False,ok,연재,mon,mon
mon,월,53,해피 페이스,https://comic.naver.com/webtoon/list?titleId=838569&tab=mon,838569,2026-08-03 11:55:51,이저녁,False,ok,연재,mon,mon
mon,월,54,나의 연애 참견자,https://comic.naver.com/webtoon/list?titleId=844840&tab=mon,844840,2026-08-03 11:55:51,꿀삼,False,ok,연재,mon,mon
mon,월,55,개같이 탈출,https://comic.naver.com/webtoon/list?titleId=814594&tab=mon,814594,2026-08-03 11:55:51,갬쟈,False,ok,연재,mon,mon
mon,월,56,위험하지 않아요 NPC씨,https://comic.naver.com/webtoon/list?titleId=828365&tab=mon,828365,2026-08-03 11:55:51,미라주,False,ok,연재,mon,mon
mon,월,57,페일 블루 아이즈,https://comic.naver.com/webtoon/list?titleId=849898&tab=mon,849898,2026-08-03 11:55:51,,True,login_or_adult_required,,mon,mon
mon,월,58,K학원 생존기,https://comic.naver.com/webtoon/list?titleId=823190&tab=mon,823190,2026-08-03 11:55:51,양아최,False,ok,"월, 토 연재","mon,sat","mon,sat"
mon,월,59,1인칭 혈육시점,https://comic.naver.com/webtoon/list?titleId=850236&tab=mon,850236,2026-08-03 11:55:51,모카빵,False,ok,연재,mon,mon
mon,월,60,마귀공주,https://comic.naver.com/webtoon/list?titleId=852115&tab=mon,852115,2026-08-03 11:55:51,햄스터빵디,False,ok,연재,mon,mon
mon,월,61,첩보원 악어새,https://comic.naver.com/webtoon/list?titleId=843425&tab=mon,843425,2026-08-03 11:55:51,배가봉,False,ok,연재,mon,mon
mon,월,62,반도대탈출,https://comic.naver.com/webtoon/list?titleId=851869&tab=mon,851869,2026-08-03 11:55:51,카시모프,False,ok,연재,mon,mon
mon,월,63,애드립의 신,https://comic.naver.com/webtoon/list?titleId=848578&tab=mon,848578,2026-08-03 11:55:51,GO,False,ok,연재,mon,mon
mon,월,64,돌아온 여름에게,https://comic.naver.com/webtoon/list?titleId=839539&tab=mon,839539,2026-08-03 11:55:51,청푸,False,ok,연재,mon,mon
mon,월,65,공주는 헬스장에 간다,https://comic.naver.com/webtoon/list?titleId=852173&tab=mon,852173,2026-08-03 11:55:51,콕,False,ok,연재,mon,mon
mon,월,66,모솔대첩,https://comic.naver.com/webtoon/list?titleId=833596&tab=mon,833596,2026-08-03 11:55:51,진자,False,ok,연재,mon,mon
mon,월,67,제국 최고의 악녀를 사랑하게 되었습니다,https://comic.naver.com/webtoon/list?titleId=833908&tab=mon,833908,2026-08-03 11:55:51,아지,False,ok,연재,mon,mon
mon,월,68,나의 다정에게,https://comic.naver.com/webtoon/list?titleId=844388&tab=mon,844388,2026-08-03 11:55:51,쏘림,False,ok,연재,mon,mon
mon,월,69,남4친,https://comic.naver.com/webtoon/list?titleId=841069&tab=mon,841069,2026-08-03 11:55:51,올챙구리,False,ok,연재,mon,mon
mon,월,70,헤어져서 팝니다,https://comic.naver.com/webtoon/list?titleId=850709&tab=mon,850709,2026-08-03 11:55:51,헛둘,False,ok,연재,mon,mon
mon,월,71,아가씨는 못말려,https://comic.naver.com/webtoon/list?titleId=843869&tab=mon,843869,2026-08-03 11:55:51,김연우,False,ok,"월, 수 연재","mon,wed","mon,wed"
mon,월,72,다육이는 잘 자란다,https://comic.naver.com/webtoon/list?titleId=820800&tab=mon,820800,2026-08-03 11:55:51,도국,False,ok,연재,mon,mon
mon,월,73,기생번식,https://comic.naver.com/webtoon/list?titleId=845885&tab=mon,845885,2026-08-03 11:55:51,바쉬,False,ok,연재,mon,mon
mon,월,74,요리사가 되고 싶은 천마님,https://comic.naver.com/webtoon/list?titleId=823536&tab=mon,823536,2026-08-03 11:55:51,턍,False,ok,연재,mon,mon
mon,월,75,부활성녀,https://comic.naver.com/webtoon/list?titleId=853115&tab=mon,853115,2026-08-03 11:55:51,사리앵,False,ok,연재,mon,mon
mon,월,76,오늘은 뭐하고 놀까?,https://comic.naver.com/webtoon/list?titleId=842116&tab=mon,842116,2026-08-03 11:55:51,햄김밥,False,ok,"월, 수 연재","mon,wed","mon,wed"
mon,월,77,마왕의 빛나는 별,https://comic.naver.com/webtoon/list?titleId=843072&tab=mon,843072,2026-08-03 11:55:51,이잉간,False,ok,연재,mon,mon
mon,월,78,누가 죄인인가,https://comic.naver.com/webtoon/list?titleId=846782&tab=mon,846782,2026-08-03 11:55:52,,True,login_or_adult_required,,mon,mon
mon,월,79,양심과외,https://comic.naver.com/webtoon/list?titleId=847903&tab=mon,847903,2026-08-03 11:55:52,리나,False,ok,연재,mon,mon
mon,월,81,어떻게 용사 이름이 아아아아,https://comic.naver.com/webtoon/list?titleId=842370&tab=mon,842370,2026-08-03 11:55:52,알그,False,ok,연재,mon,mon
mon,월,82,킬링가드,https://comic.naver.com/webtoon/list?titleId=853116&tab=mon,853116,2026-08-03 11:55:52,이제환,False,ok,연재,mon,mon
mon,월,83,함부로 친절하지 말라,https://comic.naver.com/webtoon/list?titleId=821095&tab=mon,821095,2026-08-03 11:55:52,아린,False,ok,연재,mon,mon
mon,월,84,오매불망,https://comic.naver.com/webtoon/list?titleId=849508&tab=mon,849508,2026-08-03 11:55:52,2L,False,ok,연재,mon,mon
mon,월,85,뻐꾸기는 운다,https://comic.naver.com/webtoon/list?titleId=850661&tab=mon,850661,2026-08-03 11:55:52,진요,False,ok,연재,mon,mon
mon,월,86,언스탯,https://comic.naver.com/webtoon/list?titleId=846057&tab=mon,846057,2026-08-03 11:55:52,쏜,False,ok,연재,mon,mon
mon,월,87,불완전한 이혼의 결말,https://comic.naver.com/webtoon/list?titleId=838556&tab=mon,838556,2026-08-03 11:55:52,진원,False,ok,연재,mon,mon
mon,월,88,NPC를 죽였다,https://comic.naver.com/webtoon/list?titleId=846079&tab=mon,846079,2026-08-03 11:55:52,무공,False,ok,연재,mon,mon
mon,월,89,게임마스터,https://comic.naver.com/webtoon/list?titleId=832104&tab=mon,832104,2026-08-03 11:55:52,둥치,False,ok,연재,mon,mon
mon,월,90,프로젝트 마르스,https://comic.naver.com/webtoon/list?titleId=837999&tab=mon,837999,2026-08-03 11:55:52,영주,False,ok,연재,mon,mon
mon,월,91,지유지요,https://comic.naver.com/webtoon/list?titleId=838532&tab=mon,838532,2026-08-03 11:55:52,용현동,False,ok,연재,mon,mon
mon,월,92,네 앞에서만 부끄러운 나는,https://comic.naver.com/webtoon/list?titleId=845496&tab=mon,845496,2026-08-03 11:55:52,김현아,False,ok,연재,mon,mon
mon,월,93,꽃과 재,https://comic.naver.com/webtoon/list?titleId=848711&tab=mon,848711,2026-08-03 11:55:52,우루,False,ok,연재,mon,mon
mon,월,94,머저리 M수생,https://comic.naver.com/webtoon/list?titleId=845214&tab=mon,845214,2026-08-03 11:55:52,규정,False,ok,연재,mon,mon
mon,월,95,코너트 성 집사로 살아남기,https://comic.naver.com/webtoon/list?titleId=844064&tab=mon,844064,2026-08-03 11:55:52,LICO,False,ok,연재,mon,mon
mon,월,96,너의 완두콩을 먹고 싶어!,https://comic.naver.com/webtoon/list?titleId=839082&tab=mon,839082,2026-08-03 11:55:52,니소라스,False,ok,연재,mon,mon
mon,월,97,주희의 주위,https://comic.naver.com/webtoon/list?titleId=849058&tab=mon,849058,2026-08-03 11:55:52,G5,False,ok,연재,mon,mon
mon,월,98,나의 보이소프렌드,https://comic.naver.com/webtoon/list?titleId=819698&tab=mon,819698,2026-08-03 11:55:52,망공이,False,ok,연재,mon,mon
mon,월,99,최강고,https://comic.naver.com/webtoon/list?titleId=845837&tab=mon,845837,2026-08-03 11:55:52,공이,False,ok,연재,mon,mon
mon,월,100,부두슬램,https://comic.naver.com/webtoon/list?titleId=842462&tab=mon,842462,2026-08-03 11:55:52,도바Q,False,ok,연재,mon,mon
mon,월,101,귀신이 곡할 노릇,https://comic.naver.com/webtoon/list?titleId=849480&tab=mon,849480,2026-08-03 11:55:52,배아령,False,ok,연재,mon,mon
mon,월,102,한국에서 히어로 하기 힘들더라,https://comic.naver.com/webtoon/list?titleId=829666&tab=mon,829666,2026-08-03 11:55:52,이해력,False,ok,연재,mon,mon
mon,월,103,아직 제목 없음,https://comic.naver.com/webtoon/list?titleId=831547&tab=mon,831547,2026-08-03 11:55:52,주영현,False,ok,연재,mon,mon
mon,월,104,달로 만든 아이,https://comic.naver.com/webtoon/list?titleId=784107&tab=mon,784107,2026-08-03 11:55:52,온윤,False,ok,연재,mon,mon
mon,월,105,솔로스쿨,https://comic.naver.com/webtoon/list?titleId=824208&tab=mon,824208,2026-08-03 11:55:52,랑쓰,False,ok,연재,mon,mon
mon,월,106,비터사이드 크렌베리스,https://comic.naver.com/webtoon/list?titleId=841755&tab=mon,841755,2026-08-03 11:55:52,챠콜,False,ok,연재,mon,mon
mon,월,107,데빌 캐피탈,https://comic.naver.com/webtoon/list?titleId=846866&tab=mon,846866,2026-08-03 11:55:52,정민용,False,ok,연재,mon,mon
mon,월,108,유체를 이탈하였습니다,https://comic.naver.com/webtoon/list?titleId=851839&tab=mon,851839,2026-08-03 11:55:53,이슬,False,ok,연재,mon,mon
mon,월,109,철이 없어서 그래,https://comic.naver.com/webtoon/list?titleId=847435&tab=mon,847435,2026-08-03 11:55:53,심도수,False,ok,연재,mon,mon
mon,월,110,웅녀님이 보우하사,https://comic.naver.com/webtoon/list?titleId=842322&tab=mon,842322,2026-08-03 11:55:53,영파카,False,ok,연재,mon,mon
mon,월,111,슬로우 다이브,https://comic.naver.com/webtoon/list?titleId=839087&tab=mon,839087,2026-08-03 11:55:53,고다,False,ok,연재,mon,mon
mon,월,112,사이다걸,https://comic.naver.com/webtoon/list?titleId=800333&tab=mon,800333,2026-08-03 11:55:53,김드루,False,ok,연재,mon,mon
mon,월,113,Lv.99 흑염의 프린세스,https://comic.naver.com/webtoon/list?titleId=838075&tab=mon,838075,2026-08-03 11:55:53,YDR,False,ok,연재,mon,mon
mon,월,114,두번째 신의아이,https://comic.naver.com/webtoon/list?titleId=827318&tab=mon,827318,2026-08-03 11:55:53,나는야사과될거야,False,ok,연재,mon,mon
mon,월,115,좋아하면 닮는댔어,https://comic.naver.com/webtoon/list?titleId=842184&tab=mon,842184,2026-08-03 11:55:53,문주,False,ok,연재,mon,mon
mon,월,116,연애복붙,https://comic.naver.com/webtoon/list?titleId=833414&tab=mon,833414,2026-08-03 11:55:53,석한,False,ok,연재,mon,mon
tue,화,1,김부장,https://comic.naver.com/webtoon/list?titleId=783053&tab=tue,783053,2026-08-03 11:55:53,박만사,False,ok,연재,tue,tue
tue,화,2,절대회귀,https://comic.naver.com/webtoon/list?titleId=828715&tab=tue,828715,2026-08-03 11:55:53,JP,False,ok,연재,tue,tue
